# File: oem_prod.csv
# Title: oem production by country and sector
# Units: numbers
# Description: dummy
# Source: siam report to be changed
# Column types: cinnnnnnnnnnc
# ----------
iso,year,ICE Passenger vehicles,EV Passenger vehicles,ICE HCV,EV HCV,ICE LCV,EV LCV,3W,E 3W,E 2W,2W,unit_prod
slv,1996,0,0,0,0,0,0,0,0,0,0,vehicle
svk,1996,0,0,0,0,0,0,0,0,0,0,vehicle
svn,1996,0,0,0,0,0,0,0,0,0,0,vehicle
swe,1996,0,0,0,0,0,0,0,0,0,0,vehicle
syr,1996,0,0,0,0,0,0,0,0,0,0,vehicle
tha,1996,0,0,0,0,0,0,0,0,0,0,vehicle
tto,1996,0,0,0,0,0,0,0,0,0,0,vehicle
tun,1996,0,0,0,0,0,0,0,0,0,0,vehicle
tur,1996,0,0,0,0,0,0,0,0,0,0,vehicle
twn,1996,0,0,0,0,0,0,0,0,0,0,vehicle
ukr,1996,0,0,0,0,0,0,0,0,0,0,vehicle
ury,1996,0,0,0,0,0,0,0,0,0,0,vehicle
usa,1996,0,0,0,0,0,0,0,0,0,0,vehicle
uzb,1996,0,0,0,0,0,0,0,0,0,0,vehicle
ven,1996,0,0,0,0,0,0,0,0,0,0,vehicle
vnm,1996,0,0,0,0,0,0,0,0,0,0,vehicle
zaf,1996,0,0,0,0,0,0,0,0,0,0,vehicle
alb,1997,0,0,0,0,0,0,0,0,0,0,vehicle
are,1997,0,0,0,0,0,0,0,0,0,0,vehicle
arg,1997,0,0,0,0,0,0,0,0,0,0,vehicle
aus,1997,0,0,0,0,0,0,0,0,0,0,vehicle
aut,1997,0,0,0,0,0,0,0,0,0,0,vehicle
bel,1997,0,0,0,0,0,0,0,0,0,0,vehicle
bgr,1997,0,0,0,0,0,0,0,0,0,0,vehicle
bih,1997,0,0,0,0,0,0,0,0,0,0,vehicle
blr,1997,0,0,0,0,0,0,0,0,0,0,vehicle
bra,1997,0,0,0,0,0,0,0,0,0,0,vehicle
can,1997,0,0,0,0,0,0,0,0,0,0,vehicle
che,1997,0,0,0,0,0,0,0,0,0,0,vehicle
chl,1997,0,0,0,0,0,0,0,0,0,0,vehicle
chn,1997,0,0,0,0,0,0,0,0,0,0,vehicle
col,1997,0,0,0,0,0,0,0,0,0,0,vehicle
cub,1997,0,0,0,0,0,0,0,0,0,0,vehicle
cze,1997,0,0,0,0,0,0,0,0,0,0,vehicle
deu,1997,0,0,0,0,0,0,0,0,0,0,vehicle
dnk,1997,0,0,0,0,0,0,0,0,0,0,vehicle
dom,1997,0,0,0,0,0,0,0,0,0,0,vehicle
dza,1997,0,0,0,0,0,0,0,0,0,0,vehicle
ecu,1997,0,0,0,0,0,0,0,0,0,0,vehicle
egy,1997,0,0,0,0,0,0,0,0,0,0,vehicle
esp,1997,0,0,0,0,0,0,0,0,0,0,vehicle
est,1997,0,0,0,0,0,0,0,0,0,0,vehicle
fin,1997,0,0,0,0,0,0,0,0,0,0,vehicle
fra,1997,0,0,0,0,0,0,0,0,0,0,vehicle
gbr,1997,0,0,0,0,0,0,0,0,0,0,vehicle
gha,1997,0,0,0,0,0,0,0,0,0,0,vehicle
grc,1997,0,0,0,0,0,0,0,0,0,0,vehicle
gtm,1997,0,0,0,0,0,0,0,0,0,0,vehicle
hrv,1997,0,0,0,0,0,0,0,0,0,0,vehicle
hun,1997,0,0,0,0,0,0,0,0,0,0,vehicle
idn,1997,0,0,0,0,0,0,0,0,0,0,vehicle
ind,1997,0,0,0,0,0,0,0,0,0,0,vehicle
irl,1997,0,0,0,0,0,0,0,0,0,0,vehicle
irn,1997,0,0,0,0,0,0,0,0,0,0,vehicle
isr,1997,0,0,0,0,0,0,0,0,0,0,vehicle
ita,1997,0,0,0,0,0,0,0,0,0,0,vehicle
jor,1997,0,0,0,0,0,0,0,0,0,0,vehicle
jpn,1997,0,0,0,0,0,0,0,0,0,0,vehicle
kaz,1997,0,0,0,0,0,0,0,0,0,0,vehicle
ken,1997,0,0,0,0,0,0,0,0,0,0,vehicle
kor,1997,0,0,0,0,0,0,0,0,0,0,vehicle
lby,1997,0,0,0,0,0,0,0,0,0,0,vehicle
lka,1997,0,0,0,0,0,0,0,0,0,0,vehicle
lux,1997,0,0,0,0,0,0,0,0,0,0,vehicle
lva,1997,0,0,0,0,0,0,0,0,0,0,vehicle
mar,1997,0,0,0,0,0,0,0,0,0,0,vehicle
mda,1997,0,0,0,0,0,0,0,0,0,0,vehicle
mex,1997,0,0,0,0,0,0,0,0,0,0,vehicle
mkd,1997,0,0,0,0,0,0,0,0,0,0,vehicle
mmr,1997,0,0,0,0,0,0,0,0,0,0,vehicle
mys,1997,0,0,0,0,0,0,0,0,0,0,vehicle
nld,1997,0,0,0,0,0,0,0,0,0,0,vehicle
nor,1997,0,0,0,0,0,0,0,0,0,0,vehicle
nzl,1997,0,0,0,0,0,0,0,0,0,0,vehicle
pak,1997,0,0,0,0,0,0,0,0,0,0,vehicle
per,1997,0,0,0,0,0,0,0,0,0,0,vehicle
phl,1997,0,0,0,0,0,0,0,0,0,0,vehicle
pol,1997,0,0,0,0,0,0,0,0,0,0,vehicle
prk,1997,0,0,0,0,0,0,0,0,0,0,vehicle
prt,1997,0,0,0,0,0,0,0,0,0,0,vehicle
pry,1997,0,0,0,0,0,0,0,0,0,0,vehicle
qat,1997,0,0,0,0,0,0,0,0,0,0,vehicle
rom,1997,0,0,0,0,0,0,0,0,0,0,vehicle
rus,1997,0,0,0,0,0,0,0,0,0,0,vehicle
sau,1997,0,0,0,0,0,0,0,0,0,0,vehicle
sgp,1997,0,0,0,0,0,0,0,0,0,0,vehicle
slv,1997,0,0,0,0,0,0,0,0,0,0,vehicle
svk,1997,0,0,0,0,0,0,0,0,0,0,vehicle
svn,1997,0,0,0,0,0,0,0,0,0,0,vehicle
swe,1997,0,0,0,0,0,0,0,0,0,0,vehicle
syr,1997,0,0,0,0,0,0,0,0,0,0,vehicle
tha,1997,0,0,0,0,0,0,0,0,0,0,vehicle
tto,1997,0,0,0,0,0,0,0,0,0,0,vehicle
tun,1997,0,0,0,0,0,0,0,0,0,0,vehicle
tur,1997,0,0,0,0,0,0,0,0,0,0,vehicle
twn,1997,0,0,0,0,0,0,0,0,0,0,vehicle
ukr,1997,0,0,0,0,0,0,0,0,0,0,vehicle
ury,1997,0,0,0,0,0,0,0,0,0,0,vehicle
usa,1997,0,0,0,0,0,0,0,0,0,0,vehicle
uzb,1997,0,0,0,0,0,0,0,0,0,0,vehicle
ven,1997,0,0,0,0,0,0,0,0,0,0,vehicle
vnm,1997,0,0,0,0,0,0,0,0,0,0,vehicle
zaf,1997,0,0,0,0,0,0,0,0,0,0,vehicle
alb,1998,0,0,0,0,0,0,0,0,0,0,vehicle
are,1998,0,0,0,0,0,0,0,0,0,0,vehicle
arg,1998,0,0,0,0,0,0,0,0,0,0,vehicle
aus,1998,0,0,0,0,0,0,0,0,0,0,vehicle
aut,1998,0,0,0,0,0,0,0,0,0,0,vehicle
bel,1998,0,0,0,0,0,0,0,0,0,0,vehicle
bgr,1998,0,0,0,0,0,0,0,0,0,0,vehicle
bih,1998,0,0,0,0,0,0,0,0,0,0,vehicle
blr,1998,0,0,0,0,0,0,0,0,0,0,vehicle
bra,1998,0,0,0,0,0,0,0,0,0,0,vehicle
can,1998,0,0,0,0,0,0,0,0,0,0,vehicle
che,1998,0,0,0,0,0,0,0,0,0,0,vehicle
chl,1998,0,0,0,0,0,0,0,0,0,0,vehicle
chn,1998,0,0,0,0,0,0,0,0,0,0,vehicle
col,1998,0,0,0,0,0,0,0,0,0,0,vehicle
cub,1998,0,0,0,0,0,0,0,0,0,0,vehicle
cze,1998,0,0,0,0,0,0,0,0,0,0,vehicle
deu,1998,0,0,0,0,0,0,0,0,0,0,vehicle
dnk,1998,0,0,0,0,0,0,0,0,0,0,vehicle
dom,1998,0,0,0,0,0,0,0,0,0,0,vehicle
dza,1998,0,0,0,0,0,0,0,0,0,0,vehicle
ecu,1998,0,0,0,0,0,0,0,0,0,0,vehicle
egy,1998,0,0,0,0,0,0,0,0,0,0,vehicle
esp,1998,0,0,0,0,0,0,0,0,0,0,vehicle
est,1998,0,0,0,0,0,0,0,0,0,0,vehicle
fin,1998,0,0,0,0,0,0,0,0,0,0,vehicle
fra,1998,0,0,0,0,0,0,0,0,0,0,vehicle
gbr,1998,0,0,0,0,0,0,0,0,0,0,vehicle
gha,1998,0,0,0,0,0,0,0,0,0,0,vehicle
grc,1998,0,0,0,0,0,0,0,0,0,0,vehicle
gtm,1998,0,0,0,0,0,0,0,0,0,0,vehicle
hrv,1998,0,0,0,0,0,0,0,0,0,0,vehicle
hun,1998,0,0,0,0,0,0,0,0,0,0,vehicle
idn,1998,0,0,0,0,0,0,0,0,0,0,vehicle
ind,1998,0,0,0,0,0,0,0,0,0,0,vehicle
irl,1998,0,0,0,0,0,0,0,0,0,0,vehicle
irn,1998,0,0,0,0,0,0,0,0,0,0,vehicle
isr,1998,0,0,0,0,0,0,0,0,0,0,vehicle
ita,1998,0,0,0,0,0,0,0,0,0,0,vehicle
jor,1998,0,0,0,0,0,0,0,0,0,0,vehicle
jpn,1998,0,0,0,0,0,0,0,0,0,0,vehicle
kaz,1998,0,0,0,0,0,0,0,0,0,0,vehicle
ken,1998,0,0,0,0,0,0,0,0,0,0,vehicle
kor,1998,0,0,0,0,0,0,0,0,0,0,vehicle
lby,1998,0,0,0,0,0,0,0,0,0,0,vehicle
lka,1998,0,0,0,0,0,0,0,0,0,0,vehicle
lux,1998,0,0,0,0,0,0,0,0,0,0,vehicle
lva,1998,0,0,0,0,0,0,0,0,0,0,vehicle
mar,1998,0,0,0,0,0,0,0,0,0,0,vehicle
mda,1998,0,0,0,0,0,0,0,0,0,0,vehicle
mex,1998,0,0,0,0,0,0,0,0,0,0,vehicle
mkd,1998,0,0,0,0,0,0,0,0,0,0,vehicle
mmr,1998,0,0,0,0,0,0,0,0,0,0,vehicle
mys,1998,0,0,0,0,0,0,0,0,0,0,vehicle
nld,1998,0,0,0,0,0,0,0,0,0,0,vehicle
nor,1998,0,0,0,0,0,0,0,0,0,0,vehicle
nzl,1998,0,0,0,0,0,0,0,0,0,0,vehicle
pak,1998,0,0,0,0,0,0,0,0,0,0,vehicle
per,1998,0,0,0,0,0,0,0,0,0,0,vehicle
phl,1998,0,0,0,0,0,0,0,0,0,0,vehicle
pol,1998,0,0,0,0,0,0,0,0,0,0,vehicle
prk,1998,0,0,0,0,0,0,0,0,0,0,vehicle
prt,1998,0,0,0,0,0,0,0,0,0,0,vehicle
pry,1998,0,0,0,0,0,0,0,0,0,0,vehicle
qat,1998,0,0,0,0,0,0,0,0,0,0,vehicle
rom,1998,0,0,0,0,0,0,0,0,0,0,vehicle
rus,1998,0,0,0,0,0,0,0,0,0,0,vehicle
sau,1998,0,0,0,0,0,0,0,0,0,0,vehicle
sgp,1998,0,0,0,0,0,0,0,0,0,0,vehicle
slv,1998,0,0,0,0,0,0,0,0,0,0,vehicle
svk,1998,0,0,0,0,0,0,0,0,0,0,vehicle
svn,1998,0,0,0,0,0,0,0,0,0,0,vehicle
swe,1998,0,0,0,0,0,0,0,0,0,0,vehicle
syr,1998,0,0,0,0,0,0,0,0,0,0,vehicle
tha,1998,0,0,0,0,0,0,0,0,0,0,vehicle
tto,1998,0,0,0,0,0,0,0,0,0,0,vehicle
tun,1998,0,0,0,0,0,0,0,0,0,0,vehicle
tur,1998,0,0,0,0,0,0,0,0,0,0,vehicle
twn,1998,0,0,0,0,0,0,0,0,0,0,vehicle
ukr,1998,0,0,0,0,0,0,0,0,0,0,vehicle
ury,1998,0,0,0,0,0,0,0,0,0,0,vehicle
usa,1998,0,0,0,0,0,0,0,0,0,0,vehicle
uzb,1998,0,0,0,0,0,0,0,0,0,0,vehicle
ven,1998,0,0,0,0,0,0,0,0,0,0,vehicle
vnm,1998,0,0,0,0,0,0,0,0,0,0,vehicle
zaf,1998,0,0,0,0,0,0,0,0,0,0,vehicle
alb,1999,0,0,0,0,0,0,0,0,0,0,vehicle
are,1999,0,0,0,0,0,0,0,0,0,0,vehicle
arg,1999,0,0,0,0,0,0,0,0,0,0,vehicle
aus,1999,0,0,0,0,0,0,0,0,0,0,vehicle
aut,1999,0,0,0,0,0,0,0,0,0,0,vehicle
bel,1999,0,0,0,0,0,0,0,0,0,0,vehicle
bgr,1999,0,0,0,0,0,0,0,0,0,0,vehicle
bih,1999,0,0,0,0,0,0,0,0,0,0,vehicle
blr,1999,0,0,0,0,0,0,0,0,0,0,vehicle
bra,1999,0,0,0,0,0,0,0,0,0,0,vehicle
can,1999,0,0,0,0,0,0,0,0,0,0,vehicle
che,1999,0,0,0,0,0,0,0,0,0,0,vehicle
chl,1999,0,0,0,0,0,0,0,0,0,0,vehicle
chn,1999,0,0,0,0,0,0,0,0,0,0,vehicle
col,1999,0,0,0,0,0,0,0,0,0,0,vehicle
cub,1999,0,0,0,0,0,0,0,0,0,0,vehicle
cze,1999,0,0,0,0,0,0,0,0,0,0,vehicle
deu,1999,0,0,0,0,0,0,0,0,0,0,vehicle
dnk,1999,0,0,0,0,0,0,0,0,0,0,vehicle
dom,1999,0,0,0,0,0,0,0,0,0,0,vehicle
dza,1999,0,0,0,0,0,0,0,0,0,0,vehicle
ecu,1999,0,0,0,0,0,0,0,0,0,0,vehicle
egy,1999,0,0,0,0,0,0,0,0,0,0,vehicle
esp,1999,0,0,0,0,0,0,0,0,0,0,vehicle
est,1999,0,0,0,0,0,0,0,0,0,0,vehicle
fin,1999,0,0,0,0,0,0,0,0,0,0,vehicle
fra,1999,0,0,0,0,0,0,0,0,0,0,vehicle
gbr,1999,0,0,0,0,0,0,0,0,0,0,vehicle
gha,1999,0,0,0,0,0,0,0,0,0,0,vehicle
grc,1999,0,0,0,0,0,0,0,0,0,0,vehicle
gtm,1999,0,0,0,0,0,0,0,0,0,0,vehicle
hrv,1999,0,0,0,0,0,0,0,0,0,0,vehicle
hun,1999,0,0,0,0,0,0,0,0,0,0,vehicle
idn,1999,0,0,0,0,0,0,0,0,0,0,vehicle
ind,1999,0,0,0,0,0,0,0,0,0,0,vehicle
irl,1999,0,0,0,0,0,0,0,0,0,0,vehicle
irn,1999,0,0,0,0,0,0,0,0,0,0,vehicle
isr,1999,0,0,0,0,0,0,0,0,0,0,vehicle
ita,1999,0,0,0,0,0,0,0,0,0,0,vehicle
jor,1999,0,0,0,0,0,0,0,0,0,0,vehicle
jpn,1999,0,0,0,0,0,0,0,0,0,0,vehicle
kaz,1999,0,0,0,0,0,0,0,0,0,0,vehicle
ken,1999,0,0,0,0,0,0,0,0,0,0,vehicle
kor,1999,0,0,0,0,0,0,0,0,0,0,vehicle
lby,1999,0,0,0,0,0,0,0,0,0,0,vehicle
lka,1999,0,0,0,0,0,0,0,0,0,0,vehicle
lux,1999,0,0,0,0,0,0,0,0,0,0,vehicle
lva,1999,0,0,0,0,0,0,0,0,0,0,vehicle
mar,1999,0,0,0,0,0,0,0,0,0,0,vehicle
mda,1999,0,0,0,0,0,0,0,0,0,0,vehicle
mex,1999,0,0,0,0,0,0,0,0,0,0,vehicle
mkd,1999,0,0,0,0,0,0,0,0,0,0,vehicle
mmr,1999,0,0,0,0,0,0,0,0,0,0,vehicle
mys,1999,0,0,0,0,0,0,0,0,0,0,vehicle
nld,1999,0,0,0,0,0,0,0,0,0,0,vehicle
nor,1999,0,0,0,0,0,0,0,0,0,0,vehicle
nzl,1999,0,0,0,0,0,0,0,0,0,0,vehicle
pak,1999,0,0,0,0,0,0,0,0,0,0,vehicle
per,1999,0,0,0,0,0,0,0,0,0,0,vehicle
phl,1999,0,0,0,0,0,0,0,0,0,0,vehicle
pol,1999,0,0,0,0,0,0,0,0,0,0,vehicle
prk,1999,0,0,0,0,0,0,0,0,0,0,vehicle
prt,1999,0,0,0,0,0,0,0,0,0,0,vehicle
pry,1999,0,0,0,0,0,0,0,0,0,0,vehicle
qat,1999,0,0,0,0,0,0,0,0,0,0,vehicle
rom,1999,0,0,0,0,0,0,0,0,0,0,vehicle
rus,1999,0,0,0,0,0,0,0,0,0,0,vehicle
sau,1999,0,0,0,0,0,0,0,0,0,0,vehicle
sgp,1999,0,0,0,0,0,0,0,0,0,0,vehicle
slv,1999,0,0,0,0,0,0,0,0,0,0,vehicle
svk,1999,0,0,0,0,0,0,0,0,0,0,vehicle
svn,1999,0,0,0,0,0,0,0,0,0,0,vehicle
swe,1999,0,0,0,0,0,0,0,0,0,0,vehicle
syr,1999,0,0,0,0,0,0,0,0,0,0,vehicle
tha,1999,0,0,0,0,0,0,0,0,0,0,vehicle
tto,1999,0,0,0,0,0,0,0,0,0,0,vehicle
tun,1999,0,0,0,0,0,0,0,0,0,0,vehicle
tur,1999,0,0,0,0,0,0,0,0,0,0,vehicle
twn,1999,0,0,0,0,0,0,0,0,0,0,vehicle
ukr,1999,0,0,0,0,0,0,0,0,0,0,vehicle
ury,1999,0,0,0,0,0,0,0,0,0,0,vehicle
usa,1999,0,0,0,0,0,0,0,0,0,0,vehicle
uzb,1999,0,0,0,0,0,0,0,0,0,0,vehicle
ven,1999,0,0,0,0,0,0,0,0,0,0,vehicle
vnm,1999,0,0,0,0,0,0,0,0,0,0,vehicle
zaf,1999,0,0,0,0,0,0,0,0,0,0,vehicle
alb,2000,0,0,0,0,0,0,0,0,0,0,vehicle
are,2000,0,0,0,0,0,0,0,0,0,0,vehicle
arg,2000,0,0,0,0,0,0,0,0,0,0,vehicle
aus,2000,0,0,0,0,0,0,0,0,0,0,vehicle
aut,2000,0,0,0,0,0,0,0,0,0,0,vehicle
aze,2000,0,0,0,0,0,0,0,0,0,0,vehicle
bel,2000,0,0,0,0,0,0,0,0,0,0,vehicle
bgd,2000,0,0,0,0,0,0,0,0,0,0,vehicle
bgr,2000,0,0,0,0,0,0,0,0,0,0,vehicle
bih,2000,0,0,0,0,0,0,0,0,0,0,vehicle
blr,2000,0,0,0,0,0,0,0,0,0,0,vehicle
bra,2000,0,0,0,0,0,0,0,0,0,0,vehicle
can,2000,0,0,0,0,0,0,0,0,0,0,vehicle
che,2000,0,0,0,0,0,0,0,0,0,0,vehicle
chl,2000,0,0,0,0,0,0,0,0,0,0,vehicle
chn,2000,0,0,0,0,0,0,0,0,0,0,vehicle
col,2000,0,0,0,0,0,0,0,0,0,0,vehicle
cub,2000,0,0,0,0,0,0,0,0,0,0,vehicle
cze,2000,0,0,0,0,0,0,0,0,0,0,vehicle
deu,2000,0,0,0,0,0,0,0,0,0,0,vehicle
dnk,2000,0,0,0,0,0,0,0,0,0,0,vehicle
dom,2000,0,0,0,0,0,0,0,0,0,0,vehicle
dza,2000,0,0,0,0,0,0,0,0,0,0,vehicle
ecu,2000,0,0,0,0,0,0,0,0,0,0,vehicle
egy,2000,0,0,0,0,0,0,0,0,0,0,vehicle
esp,2000,0,0,0,0,0,0,0,0,0,0,vehicle
est,2000,0,0,0,0,0,0,0,0,0,0,vehicle
fin,2000,0,0,0,0,0,0,0,0,0,0,vehicle
fra,2000,0,0,0,0,0,0,0,0,0,0,vehicle
gbr,2000,0,0,0,0,0,0,0,0,0,0,vehicle
gha,2000,0,0,0,0,0,0,0,0,0,0,vehicle
grc,2000,0,0,0,0,0,0,0,0,0,0,vehicle
gtm,2000,0,0,0,0,0,0,0,0,0,0,vehicle
hrv,2000,0,0,0,0,0,0,0,0,0,0,vehicle
hun,2000,0,0,0,0,0,0,0,0,0,0,vehicle
idn,2000,0,0,0,0,0,0,0,0,0,0,vehicle
ind,2000,0,0,0,0,0,0,0,0,0,0,vehicle
irl,2000,0,0,0,0,0,0,0,0,0,0,vehicle
irn,2000,0,0,0,0,0,0,0,0,0,0,vehicle
isr,2000,0,0,0,0,0,0,0,0,0,0,vehicle
ita,2000,0,0,0,0,0,0,0,0,0,0,vehicle
jor,2000,0,0,0,0,0,0,0,0,0,0,vehicle
jpn,2000,0,0,0,0,0,0,0,0,0,0,vehicle
kaz,2000,0,0,0,0,0,0,0,0,0,0,vehicle
ken,2000,0,0,0,0,0,0,0,0,0,0,vehicle
kor,2000,0,0,0,0,0,0,0,0,0,0,vehicle
lby,2000,0,0,0,0,0,0,0,0,0,0,vehicle
lka,2000,0,0,0,0,0,0,0,0,0,0,vehicle
lux,2000,0,0,0,0,0,0,0,0,0,0,vehicle
lva,2000,0,0,0,0,0,0,0,0,0,0,vehicle
mar,2000,0,0,0,0,0,0,0,0,0,0,vehicle
mda,2000,0,0,0,0,0,0,0,0,0,0,vehicle
mex,2000,0,0,0,0,0,0,0,0,0,0,vehicle
mkd,2000,0,0,0,0,0,0,0,0,0,0,vehicle
mmr,2000,0,0,0,0,0,0,0,0,0,0,vehicle
mne,2000,0,0,0,0,0,0,0,0,0,0,vehicle
mys,2000,0,0,0,0,0,0,0,0,0,0,vehicle
nga,2000,0,0,0,0,0,0,0,0,0,0,vehicle
nld,2000,0,0,0,0,0,0,0,0,0,0,vehicle
nor,2000,0,0,0,0,0,0,0,0,0,0,vehicle
nzl,2000,0,0,0,0,0,0,0,0,0,0,vehicle
omn,2000,0,0,0,0,0,0,0,0,0,0,vehicle
pak,2000,0,0,0,0,0,0,0,0,0,0,vehicle
per,2000,0,0,0,0,0,0,0,0,0,0,vehicle
phl,2000,0,0,0,0,0,0,0,0,0,0,vehicle
pol,2000,0,0,0,0,0,0,0,0,0,0,vehicle
prk,2000,0,0,0,0,0,0,0,0,0,0,vehicle
prt,2000,0,0,0,0,0,0,0,0,0,0,vehicle
pry,2000,0,0,0,0,0,0,0,0,0,0,vehicle
qat,2000,0,0,0,0,0,0,0,0,0,0,vehicle
rom,2000,0,0,0,0,0,0,0,0,0,0,vehicle
rus,2000,0,0,0,0,0,0,0,0,0,0,vehicle
sau,2000,0,0,0,0,0,0,0,0,0,0,vehicle
sgp,2000,0,0,0,0,0,0,0,0,0,0,vehicle
slv,2000,0,0,0,0,0,0,0,0,0,0,vehicle
srb,2000,0,0,0,0,0,0,0,0,0,0,vehicle
svk,2000,0,0,0,0,0,0,0,0,0,0,vehicle
svn,2000,0,0,0,0,0,0,0,0,0,0,vehicle
swe,2000,0,0,0,0,0,0,0,0,0,0,vehicle
syr,2000,0,0,0,0,0,0,0,0,0,0,vehicle
tha,2000,0,0,0,0,0,0,0,0,0,0,vehicle
tto,2000,0,0,0,0,0,0,0,0,0,0,vehicle
tun,2000,0,0,0,0,0,0,0,0,0,0,vehicle
tur,2000,0,0,0,0,0,0,0,0,0,0,vehicle
twn,2000,0,0,0,0,0,0,0,0,0,0,vehicle
ukr,2000,0,0,0,0,0,0,0,0,0,0,vehicle
ury,2000,0,0,0,0,0,0,0,0,0,0,vehicle
usa,2000,0,0,0,0,0,0,0,0,0,0,vehicle
uzb,2000,0,0,0,0,0,0,0,0,0,0,vehicle
ven,2000,0,0,0,0,0,0,0,0,0,0,vehicle
vnm,2000,0,0,0,0,0,0,0,0,0,0,vehicle
zaf,2000,0,0,0,0,0,0,0,0,0,0,vehicle
alb,2001,0,0,0,0,0,0,0,0,0,0,vehicle
are,2001,0,0,0,0,0,0,0,0,0,0,vehicle
arg,2001,0,0,0,0,0,0,0,0,0,0,vehicle
aus,2001,0,0,0,0,0,0,0,0,0,0,vehicle
aut,2001,0,0,0,0,0,0,0,0,0,0,vehicle
aze,2001,0,0,0,0,0,0,0,0,0,0,vehicle
bel,2001,0,0,0,0,0,0,0,0,0,0,vehicle
bgd,2001,0,0,0,0,0,0,0,0,0,0,vehicle
bgr,2001,0,0,0,0,0,0,0,0,0,0,vehicle
bih,2001,0,0,0,0,0,0,0,0,0,0,vehicle
blr,2001,0,0,0,0,0,0,0,0,0,0,vehicle
bra,2001,0,0,0,0,0,0,0,0,0,0,vehicle
can,2001,0,0,0,0,0,0,0,0,0,0,vehicle
che,2001,0,0,0,0,0,0,0,0,0,0,vehicle
chl,2001,0,0,0,0,0,0,0,0,0,0,vehicle
chn,2001,0,0,0,0,0,0,0,0,0,0,vehicle
col,2001,0,0,0,0,0,0,0,0,0,0,vehicle
cub,2001,0,0,0,0,0,0,0,0,0,0,vehicle
cze,2001,0,0,0,0,0,0,0,0,0,0,vehicle
deu,2001,0,0,0,0,0,0,0,0,0,0,vehicle
dnk,2001,0,0,0,0,0,0,0,0,0,0,vehicle
dom,2001,0,0,0,0,0,0,0,0,0,0,vehicle
dza,2001,0,0,0,0,0,0,0,0,0,0,vehicle
ecu,2001,0,0,0,0,0,0,0,0,0,0,vehicle
egy,2001,0,0,0,0,0,0,0,0,0,0,vehicle
esp,2001,0,0,0,0,0,0,0,0,0,0,vehicle
est,2001,0,0,0,0,0,0,0,0,0,0,vehicle
fin,2001,0,0,0,0,0,0,0,0,0,0,vehicle
fra,2001,0,0,0,0,0,0,0,0,0,0,vehicle
gbr,2001,0,0,0,0,0,0,0,0,0,0,vehicle
gha,2001,0,0,0,0,0,0,0,0,0,0,vehicle
grc,2001,0,0,0,0,0,0,0,0,0,0,vehicle
gtm,2001,0,0,0,0,0,0,0,0,0,0,vehicle
hrv,2001,0,0,0,0,0,0,0,0,0,0,vehicle
hun,2001,0,0,0,0,0,0,0,0,0,0,vehicle
idn,2001,0,0,0,0,0,0,0,0,0,0,vehicle
ind,2001,0,0,0,0,0,0,0,0,0,0,vehicle
irl,2001,0,0,0,0,0,0,0,0,0,0,vehicle
irn,2001,0,0,0,0,0,0,0,0,0,0,vehicle
isr,2001,0,0,0,0,0,0,0,0,0,0,vehicle
ita,2001,0,0,0,0,0,0,0,0,0,0,vehicle
jor,2001,0,0,0,0,0,0,0,0,0,0,vehicle
jpn,2001,0,0,0,0,0,0,0,0,0,0,vehicle
kaz,2001,0,0,0,0,0,0,0,0,0,0,vehicle
ken,2001,0,0,0,0,0,0,0,0,0,0,vehicle
kor,2001,0,0,0,0,0,0,0,0,0,0,vehicle
lby,2001,0,0,0,0,0,0,0,0,0,0,vehicle
lka,2001,0,0,0,0,0,0,0,0,0,0,vehicle
lux,2001,0,0,0,0,0,0,0,0,0,0,vehicle
lva,2001,0,0,0,0,0,0,0,0,0,0,vehicle
mar,2001,0,0,0,0,0,0,0,0,0,0,vehicle
mda,2001,0,0,0,0,0,0,0,0,0,0,vehicle
mex,2001,0,0,0,0,0,0,0,0,0,0,vehicle
mkd,2001,0,0,0,0,0,0,0,0,0,0,vehicle
mmr,2001,0,0,0,0,0,0,0,0,0,0,vehicle
mne,2001,0,0,0,0,0,0,0,0,0,0,vehicle
mys,2001,0,0,0,0,0,0,0,0,0,0,vehicle
nga,2001,0,0,0,0,0,0,0,0,0,0,vehicle
nld,2001,0,0,0,0,0,0,0,0,0,0,vehicle
nor,2001,0,0,0,0,0,0,0,0,0,0,vehicle
nzl,2001,0,0,0,0,0,0,0,0,0,0,vehicle
omn,2001,0,0,0,0,0,0,0,0,0,0,vehicle
pak,2001,0,0,0,0,0,0,0,0,0,0,vehicle
per,2001,0,0,0,0,0,0,0,0,0,0,vehicle
phl,2001,0,0,0,0,0,0,0,0,0,0,vehicle
pol,2001,0,0,0,0,0,0,0,0,0,0,vehicle
prk,2001,0,0,0,0,0,0,0,0,0,0,vehicle
prt,2001,0,0,0,0,0,0,0,0,0,0,vehicle
pry,2001,0,0,0,0,0,0,0,0,0,0,vehicle
qat,2001,0,0,0,0,0,0,0,0,0,0,vehicle
rom,2001,0,0,0,0,0,0,0,0,0,0,vehicle
rus,2001,0,0,0,0,0,0,0,0,0,0,vehicle
sau,2001,0,0,0,0,0,0,0,0,0,0,vehicle
sgp,2001,0,0,0,0,0,0,0,0,0,0,vehicle
slv,2001,0,0,0,0,0,0,0,0,0,0,vehicle
srb,2001,0,0,0,0,0,0,0,0,0,0,vehicle
svk,2001,0,0,0,0,0,0,0,0,0,0,vehicle
svn,2001,0,0,0,0,0,0,0,0,0,0,vehicle
