# File: parts_prod.csv
# Title: parts production by country and sector
# Units: numbers
# Description: dummy
# Source:  to be changed
# Column types: cinnnnnnnc
# ----------
iso,year,Bodies,Chassi,Seat,Engine,Electrical equipment,others,Battery,unit_prod
twn,2006,0,0,0,0,0,0,0,number
ukr,2006,0,0,0,0,0,0,0,number
ury,2006,0,0,0,0,0,0,0,number
usa,2006,0,0,0,0,0,0,0,number
uzb,2006,0,0,0,0,0,0,0,number
ven,2006,0,0,0,0,0,0,0,number
vnm,2006,0,0,0,0,0,0,0,number
zaf,2006,0,0,0,0,0,0,0,number
alb,2007,0,0,0,0,0,0,0,number
are,2007,0,0,0,0,0,0,0,number
arg,2007,0,0,0,0,0,0,0,number
aus,2007,0,0,0,0,0,0,0,number
aut,2007,0,0,0,0,0,0,0,number
aze,2007,0,0,0,0,0,0,0,number
bel,2007,0,0,0,0,0,0,0,number
bgd,2007,0,0,0,0,0,0,0,number
bgr,2007,0,0,0,0,0,0,0,number
bih,2007,0,0,0,0,0,0,0,number
blr,2007,0,0,0,0,0,0,0,number
bra,2007,0,0,0,0,0,0,0,number
can,2007,0,0,0,0,0,0,0,number
che,2007,0,0,0,0,0,0,0,number
chl,2007,0,0,0,0,0,0,0,number
chn,2007,0,0,0,0,0,0,0,number
col,2007,0,0,0,0,0,0,0,number
cub,2007,0,0,0,0,0,0,0,number
cze,2007,0,0,0,0,0,0,0,number
deu,2007,0,0,0,0,0,0,0,number
dnk,2007,0,0,0,0,0,0,0,number
dom,2007,0,0,0,0,0,0,0,number
dza,2007,0,0,0,0,0,0,0,number
ecu,2007,0,0,0,0,0,0,0,number
egy,2007,0,0,0,0,0,0,0,number
esp,2007,0,0,0,0,0,0,0,number
est,2007,0,0,0,0,0,0,0,number
fin,2007,0,0,0,0,0,0,0,number
fra,2007,0,0,0,0,0,0,0,number
gbr,2007,0,0,0,0,0,0,0,number
gha,2007,0,0,0,0,0,0,0,number
grc,2007,0,0,0,0,0,0,0,number
gtm,2007,0,0,0,0,0,0,0,number
hrv,2007,0,0,0,0,0,0,0,number
hun,2007,0,0,0,0,0,0,0,number
idn,2007,0,0,0,0,0,0,0,number
ind,2007,0,0,0,0,0,0,0,number
irl,2007,0,0,0,0,0,0,0,number
irn,2007,0,0,0,0,0,0,0,number
isr,2007,0,0,0,0,0,0,0,number
ita,2007,0,0,0,0,0,0,0,number
jor,2007,0,0,0,0,0,0,0,number
jpn,2007,0,0,0,0,0,0,0,number
kaz,2007,0,0,0,0,0,0,0,number
ken,2007,0,0,0,0,0,0,0,number
kor,2007,0,0,0,0,0,0,0,number
lby,2007,0,0,0,0,0,0,0,number
lka,2007,0,0,0,0,0,0,0,number
lux,2007,0,0,0,0,0,0,0,number
lva,2007,0,0,0,0,0,0,0,number
mar,2007,0,0,0,0,0,0,0,number
mda,2007,0,0,0,0,0,0,0,number
mex,2007,0,0,0,0,0,0,0,number
mkd,2007,0,0,0,0,0,0,0,number
mmr,2007,0,0,0,0,0,0,0,number
mne,2007,0,0,0,0,0,0,0,number
mys,2007,0,0,0,0,0,0,0,number
nga,2007,0,0,0,0,0,0,0,number
nld,2007,0,0,0,0,0,0,0,number
nor,2007,0,0,0,0,0,0,0,number
nzl,2007,0,0,0,0,0,0,0,number
omn,2007,0,0,0,0,0,0,0,number
pak,2007,0,0,0,0,0,0,0,number
per,2007,0,0,0,0,0,0,0,number
phl,2007,0,0,0,0,0,0,0,number
pol,2007,0,0,0,0,0,0,0,number
prk,2007,0,0,0,0,0,0,0,number
prt,2007,0,0,0,0,0,0,0,number
pry,2007,0,0,0,0,0,0,0,number
qat,2007,0,0,0,0,0,0,0,number
rom,2007,0,0,0,0,0,0,0,number
rus,2007,0,0,0,0,0,0,0,number
sau,2007,0,0,0,0,0,0,0,number
sgp,2007,0,0,0,0,0,0,0,number
slv,2007,0,0,0,0,0,0,0,number
srb,2007,0,0,0,0,0,0,0,number
svk,2007,0,0,0,0,0,0,0,number
svn,2007,0,0,0,0,0,0,0,number
swe,2007,0,0,0,0,0,0,0,number
syr,2007,0,0,0,0,0,0,0,number
tha,2007,0,0,0,0,0,0,0,number
tto,2007,0,0,0,0,0,0,0,number
tun,2007,0,0,0,0,0,0,0,number
tur,2007,0,0,0,0,0,0,0,number
twn,2007,0,0,0,0,0,0,0,number
ukr,2007,0,0,0,0,0,0,0,number
ury,2007,0,0,0,0,0,0,0,number
usa,2007,0,0,0,0,0,0,0,number
uzb,2007,0,0,0,0,0,0,0,number
ven,2007,0,0,0,0,0,0,0,number
vnm,2007,0,0,0,0,0,0,0,number
zaf,2007,0,0,0,0,0,0,0,number
alb,2008,0,0,0,0,0,0,0,number
are,2008,0,0,0,0,0,0,0,number
arg,2008,0,0,0,0,0,0,0,number
aus,2008,0,0,0,0,0,0,0,number
aut,2008,0,0,0,0,0,0,0,number
aze,2008,0,0,0,0,0,0,0,number
bel,2008,0,0,0,0,0,0,0,number
bgd,2008,0,0,0,0,0,0,0,number
bgr,2008,0,0,0,0,0,0,0,number
bih,2008,0,0,0,0,0,0,0,number
blr,2008,0,0,0,0,0,0,0,number
bra,2008,0,0,0,0,0,0,0,number
can,2008,0,0,0,0,0,0,0,number
che,2008,0,0,0,0,0,0,0,number
chl,2008,0,0,0,0,0,0,0,number
chn,2008,0,0,0,0,0,0,0,number
col,2008,0,0,0,0,0,0,0,number
cub,2008,0,0,0,0,0,0,0,number
cze,2008,0,0,0,0,0,0,0,number
deu,2008,0,0,0,0,0,0,0,number
dnk,2008,0,0,0,0,0,0,0,number
dom,2008,0,0,0,0,0,0,0,number
dza,2008,0,0,0,0,0,0,0,number
ecu,2008,0,0,0,0,0,0,0,number
egy,2008,0,0,0,0,0,0,0,number
esp,2008,0,0,0,0,0,0,0,number
est,2008,0,0,0,0,0,0,0,number
fin,2008,0,0,0,0,0,0,0,number
fra,2008,0,0,0,0,0,0,0,number
gbr,2008,0,0,0,0,0,0,0,number
gha,2008,0,0,0,0,0,0,0,number
grc,2008,0,0,0,0,0,0,0,number
gtm,2008,0,0,0,0,0,0,0,number
hrv,2008,0,0,0,0,0,0,0,number
hun,2008,0,0,0,0,0,0,0,number
idn,2008,0,0,0,0,0,0,0,number
ind,2008,0,0,0,0,0,0,0,number
irl,2008,0,0,0,0,0,0,0,number
irn,2008,0,0,0,0,0,0,0,number
isr,2008,0,0,0,0,0,0,0,number
ita,2008,0,0,0,0,0,0,0,number
jor,2008,0,0,0,0,0,0,0,number
jpn,2008,0,0,0,0,0,0,0,number
kaz,2008,0,0,0,0,0,0,0,number
ken,2008,0,0,0,0,0,0,0,number
kor,2008,0,0,0,0,0,0,0,number
lby,2008,0,0,0,0,0,0,0,number
lka,2008,0,0,0,0,0,0,0,number
lux,2008,0,0,0,0,0,0,0,number
lva,2008,0,0,0,0,0,0,0,number
mar,2008,0,0,0,0,0,0,0,number
mda,2008,0,0,0,0,0,0,0,number
mex,2008,0,0,0,0,0,0,0,number
mkd,2008,0,0,0,0,0,0,0,number
mmr,2008,0,0,0,0,0,0,0,number
mne,2008,0,0,0,0,0,0,0,number
mys,2008,0,0,0,0,0,0,0,number
nga,2008,0,0,0,0,0,0,0,number
nld,2008,0,0,0,0,0,0,0,number
nor,2008,0,0,0,0,0,0,0,number
nzl,2008,0,0,0,0,0,0,0,number
omn,2008,0,0,0,0,0,0,0,number
pak,2008,0,0,0,0,0,0,0,number
per,2008,0,0,0,0,0,0,0,number
phl,2008,0,0,0,0,0,0,0,number
pol,2008,0,0,0,0,0,0,0,number
prk,2008,0,0,0,0,0,0,0,number
prt,2008,0,0,0,0,0,0,0,number
pry,2008,0,0,0,0,0,0,0,number
qat,2008,0,0,0,0,0,0,0,number
rom,2008,0,0,0,0,0,0,0,number
rus,2008,0,0,0,0,0,0,0,number
sau,2008,0,0,0,0,0,0,0,number
sgp,2008,0,0,0,0,0,0,0,number
slv,2008,0,0,0,0,0,0,0,number
srb,2008,0,0,0,0,0,0,0,number
svk,2008,0,0,0,0,0,0,0,number
svn,2008,0,0,0,0,0,0,0,number
swe,2008,0,0,0,0,0,0,0,number
syr,2008,0,0,0,0,0,0,0,number
tha,2008,0,0,0,0,0,0,0,number
tto,2008,0,0,0,0,0,0,0,number
tun,2008,0,0,0,0,0,0,0,number
tur,2008,0,0,0,0,0,0,0,number
twn,2008,0,0,0,0,0,0,0,number
ukr,2008,0,0,0,0,0,0,0,number
ury,2008,0,0,0,0,0,0,0,number
usa,2008,0,0,0,0,0,0,0,number
uzb,2008,0,0,0,0,0,0,0,number
ven,2008,0,0,0,0,0,0,0,number
vnm,2008,0,0,0,0,0,0,0,number
zaf,2008,0,0,0,0,0,0,0,number
alb,2009,0,0,0,0,0,0,0,number
are,2009,0,0,0,0,0,0,0,number
arg,2009,0,0,0,0,0,0,0,number
aus,2009,0,0,0,0,0,0,0,number
aut,2009,0,0,0,0,0,0,0,number
aze,2009,0,0,0,0,0,0,0,number
bel,2009,0,0,0,0,0,0,0,number
bgd,2009,0,0,0,0,0,0,0,number
bgr,2009,0,0,0,0,0,0,0,number
bih,2009,0,0,0,0,0,0,0,number
blr,2009,0,0,0,0,0,0,0,number
bra,2009,0,0,0,0,0,0,0,number
can,2009,0,0,0,0,0,0,0,number
che,2009,0,0,0,0,0,0,0,number
chl,2009,0,0,0,0,0,0,0,number
chn,2009,0,0,0,0,0,0,0,number
col,2009,0,0,0,0,0,0,0,number
cub,2009,0,0,0,0,0,0,0,number
cze,2009,0,0,0,0,0,0,0,number
deu,2009,0,0,0,0,0,0,0,number
dnk,2009,0,0,0,0,0,0,0,number
dom,2009,0,0,0,0,0,0,0,number
dza,2009,0,0,0,0,0,0,0,number
ecu,2009,0,0,0,0,0,0,0,number
egy,2009,0,0,0,0,0,0,0,number
esp,2009,0,0,0,0,0,0,0,number
est,2009,0,0,0,0,0,0,0,number
fin,2009,0,0,0,0,0,0,0,number
fra,2009,0,0,0,0,0,0,0,number
gbr,2009,0,0,0,0,0,0,0,number
gha,2009,0,0,0,0,0,0,0,number
grc,2009,0,0,0,0,0,0,0,number
gtm,2009,0,0,0,0,0,0,0,number
hrv,2009,0,0,0,0,0,0,0,number
hun,2009,0,0,0,0,0,0,0,number
idn,2009,0,0,0,0,0,0,0,number
ind,2009,0,0,0,0,0,0,0,number
irl,2009,0,0,0,0,0,0,0,number
irn,2009,0,0,0,0,0,0,0,number
isr,2009,0,0,0,0,0,0,0,number
ita,2009,0,0,0,0,0,0,0,number
jor,2009,0,0,0,0,0,0,0,number
jpn,2009,0,0,0,0,0,0,0,number
kaz,2009,0,0,0,0,0,0,0,number
ken,2009,0,0,0,0,0,0,0,number
kor,2009,0,0,0,0,0,0,0,number
lby,2009,0,0,0,0,0,0,0,number
lka,2009,0,0,0,0,0,0,0,number
lux,2009,0,0,0,0,0,0,0,number
lva,2009,0,0,0,0,0,0,0,number
mar,2009,0,0,0,0,0,0,0,number
mda,2009,0,0,0,0,0,0,0,number
mex,2009,0,0,0,0,0,0,0,number
mkd,2009,0,0,0,0,0,0,0,number
mmr,2009,0,0,0,0,0,0,0,number
mne,2009,0,0,0,0,0,0,0,number
mys,2009,0,0,0,0,0,0,0,number
nga,2009,0,0,0,0,0,0,0,number
nld,2009,0,0,0,0,0,0,0,number
nor,2009,0,0,0,0,0,0,0,number
nzl,2009,0,0,0,0,0,0,0,number
omn,2009,0,0,0,0,0,0,0,number
pak,2009,0,0,0,0,0,0,0,number
per,2009,0,0,0,0,0,0,0,number
phl,2009,0,0,0,0,0,0,0,number
pol,2009,0,0,0,0,0,0,0,number
prk,2009,0,0,0,0,0,0,0,number
prt,2009,0,0,0,0,0,0,0,number
pry,2009,0,0,0,0,0,0,0,number
qat,2009,0,0,0,0,0,0,0,number
rom,2009,0,0,0,0,0,0,0,number
rus,2009,0,0,0,0,0,0,0,number
sau,2009,0,0,0,0,0,0,0,number
sgp,2009,0,0,0,0,0,0,0,number
slv,2009,0,0,0,0,0,0,0,number
srb,2009,0,0,0,0,0,0,0,number
svk,2009,0,0,0,0,0,0,0,number
svn,2009,0,0,0,0,0,0,0,number
swe,2009,0,0,0,0,0,0,0,number
syr,2009,0,0,0,0,0,0,0,number
tha,2009,0,0,0,0,0,0,0,number
tto,2009,0,0,0,0,0,0,0,number
tun,2009,0,0,0,0,0,0,0,number
tur,2009,0,0,0,0,0,0,0,number
twn,2009,0,0,0,0,0,0,0,number
ukr,2009,0,0,0,0,0,0,0,number
ury,2009,0,0,0,0,0,0,0,number
usa,2009,0,0,0,0,0,0,0,number
uzb,2009,0,0,0,0,0,0,0,number
ven,2009,0,0,0,0,0,0,0,number
vnm,2009,0,0,0,0,0,0,0,number
zaf,2009,0,0,0,0,0,0,0,number
alb,2010,0,0,0,0,0,0,0,number
are,2010,0,0,0,0,0,0,0,number
arg,2010,0,0,0,0,0,0,0,number
aus,2010,0,0,0,0,0,0,0,number
aut,2010,0,0,0,0,0,0,0,number
aze,2010,0,0,0,0,0,0,0,number
bel,2010,0,0,0,0,0,0,0,number
bgd,2010,0,0,0,0,0,0,0,number
bgr,2010,0,0,0,0,0,0,0,number
bih,2010,0,0,0,0,0,0,0,number
blr,2010,0,0,0,0,0,0,0,number
bra,2010,0,0,0,0,0,0,0,number
can,2010,0,0,0,0,0,0,0,number
che,2010,0,0,0,0,0,0,0,number
chl,2010,0,0,0,0,0,0,0,number
chn,2010,0,0,0,0,0,0,0,number
col,2010,0,0,0,0,0,0,0,number
cub,2010,0,0,0,0,0,0,0,number
cze,2010,0,0,0,0,0,0,0,number
deu,2010,0,0,0,0,0,0,0,number
dnk,2010,0,0,0,0,0,0,0,number
dom,2010,0,0,0,0,0,0,0,number
dza,2010,0,0,0,0,0,0,0,number
ecu,2010,0,0,0,0,0,0,0,number
egy,2010,0,0,0,0,0,0,0,number
esp,2010,0,0,0,0,0,0,0,number
est,2010,0,0,0,0,0,0,0,number
fin,2010,0,0,0,0,0,0,0,number
fra,2010,0,0,0,0,0,0,0,number
gbr,2010,0,0,0,0,0,0,0,number
gha,2010,0,0,0,0,0,0,0,number
grc,2010,0,0,0,0,0,0,0,number
gtm,2010,0,0,0,0,0,0,0,number
hrv,2010,0,0,0,0,0,0,0,number
hun,2010,0,0,0,0,0,0,0,number
idn,2010,0,0,0,0,0,0,0,number
ind,2010,0,0,0,0,0,0,0,number
irl,2010,0,0,0,0,0,0,0,number
irn,2010,0,0,0,0,0,0,0,number
isr,2010,0,0,0,0,0,0,0,number
ita,2010,0,0,0,0,0,0,0,number
jor,2010,0,0,0,0,0,0,0,number
jpn,2010,0,0,0,0,0,0,0,number
kaz,2010,0,0,0,0,0,0,0,number
ken,2010,0,0,0,0,0,0,0,number
kor,2010,0,0,0,0,0,0,0,number
lby,2010,0,0,0,0,0,0,0,number
lka,2010,0,0,0,0,0,0,0,number
lux,2010,0,0,0,0,0,0,0,number
lva,2010,0,0,0,0,0,0,0,number
mar,2010,0,0,0,0,0,0,0,number
mda,2010,0,0,0,0,0,0,0,number
mex,2010,0,0,0,0,0,0,0,number
mkd,2010,0,0,0,0,0,0,0,number
mmr,2010,0,0,0,0,0,0,0,number
mne,2010,0,0,0,0,0,0,0,number
mys,2010,0,0,0,0,0,0,0,number
nga,2010,0,0,0,0,0,0,0,number
nld,2010,0,0,0,0,0,0,0,number
nor,2010,0,0,0,0,0,0,0,number
nzl,2010,0,0,0,0,0,0,0,number
omn,2010,0,0,0,0,0,0,0,number
pak,2010,0,0,0,0,0,0,0,number
per,2010,0,0,0,0,0,0,0,number
phl,2010,0,0,0,0,0,0,0,number
pol,2010,0,0,0,0,0,0,0,number
prk,2010,0,0,0,0,0,0,0,number
prt,2010,0,0,0,0,0,0,0,number
pry,2010,0,0,0,0,0,0,0,number
qat,2010,0,0,0,0,0,0,0,number
rom,2010,0,0,0,0,0,0,0,number
rus,2010,0,0,0,0,0,0,0,number
sau,2010,0,0,0,0,0,0,0,number
sgp,2010,0,0,0,0,0,0,0,number
slv,2010,0,0,0,0,0,0,0,number
srb,2010,0,0,0,0,0,0,0,number
svk,2010,0,0,0,0,0,0,0,number
svn,2010,0,0,0,0,0,0,0,number
swe,2010,0,0,0,0,0,0,0,number
syr,2010,0,0,0,0,0,0,0,number
tha,2010,0,0,0,0,0,0,0,number
tto,2010,0,0,0,0,0,0,0,number
tun,2010,0,0,0,0,0,0,0,number
tur,2010,0,0,0,0,0,0,0,number
twn,2010,0,0,0,0,0,0,0,number
ukr,2010,0,0,0,0,0,0,0,number
ury,2010,0,0,0,0,0,0,0,number
usa,2010,0,0,0,0,0,0,0,number
uzb,2010,0,0,0,0,0,0,0,number
ven,2010,0,0,0,0,0,0,0,number
vnm,2010,0,0,0,0,0,0,0,number
zaf,2010,0,0,0,0,0,0,0,number
alb,2011,0,0,0,0,0,0,0,number
are,2011,0,0,0,0,0,0,0,number
arg,2011,0,0,0,0,0,0,0,number
aus,2011,0,0,0,0,0,0,0,number
aut,2011,0,0,0,0,0,0,0,number
aze,2011,0,0,0,0,0,0,0,number
bel,2011,0,0,0,0,0,0,0,number
bgd,2011,0,0,0,0,0,0,0,number
bgr,2011,0,0,0,0,0,0,0,number
bih,2011,0,0,0,0,0,0,0,number
blr,2011,0,0,0,0,0,0,0,number
bra,2011,0,0,0,0,0,0,0,number
can,2011,0,0,0,0,0,0,0,number
che,2011,0,0,0,0,0,0,0,number
chl,2011,0,0,0,0,0,0,0,number
chn,2011,0,0,0,0,0,0,0,number
col,2011,0,0,0,0,0,0,0,number
cub,2011,0,0,0,0,0,0,0,number
cze,2011,0,0,0,0,0,0,0,number
deu,2011,0,0,0,0,0,0,0,number
dnk,2011,0,0,0,0,0,0,0,number
dom,2011,0,0,0,0,0,0,0,number
dza,2011,0,0,0,0,0,0,0,number
ecu,2011,0,0,0,0,0,0,0,number
egy,2011,0,0,0,0,0,0,0,number
esp,2011,0,0,0,0,0,0,0,number
est,2011,0,0,0,0,0,0,0,number
fin,2011,0,0,0,0,0,0,0,number
fra,2011,0,0,0,0,0,0,0,number
gbr,2011,0,0,0,0,0,0,0,number
gha,2011,0,0,0,0,0,0,0,number
grc,2011,0,0,0,0,0,0,0,number
gtm,2011,0,0,0,0,0,0,0,number
hrv,2011,0,0,0,0,0,0,0,number
hun,2011,0,0,0,0,0,0,0,number
idn,2011,0,0,0,0,0,0,0,number
ind,2011,0,0,0,0,0,0,0,number
irl,2011,0,0,0,0,0,0,0,number
irn,2011,0,0,0,0,0,0,0,number
isr,2011,0,0,0,0,0,0,0,number
ita,2011,0,0,0,0,0,0,0,number
jor,2011,0,0,0,0,0,0,0,number
jpn,2011,0,0,0,0,0,0,0,number
kaz,2011,0,0,0,0,0,0,0,number
ken,2011,0,0,0,0,0,0,0,number
kor,2011,0,0,0,0,0,0,0,number
lby,2011,0,0,0,0,0,0,0,number
lka,2011,0,0,0,0,0,0,0,number
lux,2011,0,0,0,0,0,0,0,number
lva,2011,0,0,0,0,0,0,0,number
mar,2011,0,0,0,0,0,0,0,number
mda,2011,0,0,0,0,0,0,0,number
mex,2011,0,0,0,0,0,0,0,number
mkd,2011,0,0,0,0,0,0,0,number
mmr,2011,0,0,0,0,0,0,0,number
mne,2011,0,0,0,0,0,0,0,number
mys,2011,0,0,0,0,0,0,0,number
nga,2011,0,0,0,0,0,0,0,number
nld,2011,0,0,0,0,0,0,0,number
nor,2011,0,0,0,0,0,0,0,number
nzl,2011,0,0,0,0,0,0,0,number
omn,2011,0,0,0,0,0,0,0,number
pak,2011,0,0,0,0,0,0,0,number
per,2011,0,0,0,0,0,0,0,number
phl,2011,0,0,0,0,0,0,0,number
pol,2011,0,0,0,0,0,0,0,number
prk,2011,0,0,0,0,0,0,0,number
prt,2011,0,0,0,0,0,0,0,number
pry,2011,0,0,0,0,0,0,0,number
qat,2011,0,0,0,0,0,0,0,number
rom,2011,0,0,0,0,0,0,0,number
rus,2011,0,0,0,0,0,0,0,number
sau,2011,0,0,0,0,0,0,0,number
sgp,2011,0,0,0,0,0,0,0,number
slv,2011,0,0,0,0,0,0,0,number
srb,2011,0,0,0,0,0,0,0,number
svk,2011,0,0,0,0,0,0,0,number
svn,2011,0,0,0,0,0,0,0,number
swe,2011,0,0,0,0,0,0,0,number
syr,2011,0,0,0,0,0,0,0,number
tha,2011,0,0,0,0,0,0,0,number
tto,2011,0,0,0,0,0,0,0,number
tun,2011,0,0,0,0,0,0,0,number
tur,2011,0,0,0,0,0,0,0,number
twn,2011,0,0,0,0,0,0,0,number
ukr,2011,0,0,0,0,0,0,0,number
ury,2011,0,0,0,0,0,0,0,number
usa,2011,0,0,0,0,0,0,0,number
uzb,2011,0,0,0,0,0,0,0,number
ven,2011,0,0,0,0,0,0,0,number
vnm,2011,0,0,0,0,0,0,0,number
zaf,2011,0,0,0,0,0,0,0,number
alb,2012,0,0,0,0,0,0,0,number
are,2012,0,0,0,0,0,0,0,number
arg,2012,0,0,0,0,0,0,0,number
aus,2012,0,0,0,0,0,0,0,number
aut,2012,0,0,0,0,0,0,0,number
aze,2012,0,0,0,0,0,0,0,number
bel,2012,0,0,0,0,0,0,0,number
bgd,2012,0,0,0,0,0,0,0,number
bgr,2012,0,0,0,0,0,0,0,number
bih,2012,0,0,0,0,0,0,0,number
blr,2012,0,0,0,0,0,0,0,number
bra,2012,0,0,0,0,0,0,0,number
can,2012,0,0,0,0,0,0,0,number
che,2012,0,0,0,0,0,0,0,number
chl,2012,0,0,0,0,0,0,0,number
chn,2012,0,0,0,0,0,0,0,number
col,2012,0,0,0,0,0,0,0,number
cub,2012,0,0,0,0,0,0,0,number
cze,2012,0,0,0,0,0,0,0,number
deu,2012,0,0,0,0,0,0,0,number
dnk,2012,0,0,0,0,0,0,0,number
dom,2012,0,0,0,0,0,0,0,number
dza,2012,0,0,0,0,0,0,0,number
ecu,2012,0,0,0,0,0,0,0,number
egy,2012,0,0,0,0,0,0,0,number
esp,2012,0,0,0,0,0,0,0,number
est,2012,0,0,0,0,0,0,0,number
fin,2012,0,0,0,0,0,0,0,number
fra,2012,0,0,0,0,0,0,0,number
gbr,2012,0,0,0,0,0,0,0,number
gha,2012,0,0,0,0,0,0,0,number
grc,2012,0,0,0,0,0,0,0,number
gtm,2012,0,0,0,0,0,0,0,number
hrv,2012,0,0,0,0,0,0,0,number
hun,2012,0,0,0,0,0,0,0,number
idn,2012,0,0,0,0,0,0,0,number
ind,2012,0,0,0,0,0,0,0,number
irl,2012,0,0,0,0,0,0,0,number
irn,2012,0,0,0,0,0,0,0,number
isr,2012,0,0,0,0,0,0,0,number
ita,2012,0,0,0,0,0,0,0,number
jor,2012,0,0,0,0,0,0,0,number
jpn,2012,0,0,0,0,0,0,0,number
kaz,2012,0,0,0,0,0,0,0,number
ken,2012,0,0,0,0,0,0,0,number
kor,2012,0,0,0,0,0,0,0,number
lby,2012,0,0,0,0,0,0,0,number
lka,2012,0,0,0,0,0,0,0,number
lux,2012,0,0,0,0,0,0,0,number
lva,2012,0,0,0,0,0,0,0,number
mar,2012,0,0,0,0,0,0,0,number
mda,2012,0,0,0,0,0,0,0,number
mex,2012,0,0,0,0,0,0,0,number
mkd,2012,0,0,0,0,0,0,0,number
mmr,2012,0,0,0,0,0,0,0,number
mne,2012,0,0,0,0,0,0,0,number
mys,2012,0,0,0,0,0,0,0,number
nga,2012,0,0,0,0,0,0,0,number
nld,2012,0,0,0,0,0,0,0,number
nor,2012,0,0,0,0,0,0,0,number
nzl,2012,0,0,0,0,0,0,0,number
omn,2012,0,0,0,0,0,0,0,number
pak,2012,0,0,0,0,0,0,0,number
per,2012,0,0,0,0,0,0,0,number
phl,2012,0,0,0,0,0,0,0,number
pol,2012,0,0,0,0,0,0,0,number
prk,2012,0,0,0,0,0,0,0,number
prt,2012,0,0,0,0,0,0,0,number
pry,2012,0,0,0,0,0,0,0,number
qat,2012,0,0,0,0,0,0,0,number
rom,2012,0,0,0,0,0,0,0,number
rus,2012,0,0,0,0,0,0,0,number
sau,2012,0,0,0,0,0,0,0,number
sgp,2012,0,0,0,0,0,0,0,number
slv,2012,0,0,0,0,0,0,0,number
srb,2012,0,0,0,0,0,0,0,number
svk,2012,0,0,0,0,0,0,0,number
svn,2012,0,0,0,0,0,0,0,number
swe,2012,0,0,0,0,0,0,0,number
syr,2012,0,0,0,0,0,0,0,number
tha,2012,0,0,0,0,0,0,0,number
tto,2012,0,0,0,0,0,0,0,number
tun,2012,0,0,0,0,0,0,0,number
tur,2012,0,0,0,0,0,0,0,number
twn,2012,0,0,0,0,0,0,0,number
ukr,2012,0,0,0,0,0,0,0,number
ury,2012,0,0,0,0,0,0,0,number
usa,2012,0,0,0,0,0,0,0,number
uzb,2012,0,0,0,0,0,0,0,number
ven,2012,0,0,0,0,0,0,0,number
vnm,2012,0,0,0,0,0,0,0,number
zaf,2012,0,0,0,0,0,0,0,number
alb,2013,0,0,0,0,0,0,0,number
are,2013,0,0,0,0,0,0,0,number
arg,2013,0,0,0,0,0,0,0,number
aus,2013,0,0,0,0,0,0,0,number
aut,2013,0,0,0,0,0,0,0,number
aze,2013,0,0,0,0,0,0,0,number
bel,2013,0,0,0,0,0,0,0,number
bgd,2013,0,0,0,0,0,0,0,number
bgr,2013,0,0,0,0,0,0,0,number
bih,2013,0,0,0,0,0,0,0,number
blr,2013,0,0,0,0,0,0,0,number
bra,2013,0,0,0,0,0,0,0,number
can,2013,0,0,0,0,0,0,0,number
che,2013,0,0,0,0,0,0,0,number
chl,2013,0,0,0,0,0,0,0,number
chn,2013,0,0,0,0,0,0,0,number
col,2013,0,0,0,0,0,0,0,number
cub,2013,0,0,0,0,0,0,0,number
cze,2013,0,0,0,0,0,0,0,number
deu,2013,0,0,0,0,0,0,0,number
dnk,2013,0,0,0,0,0,0,0,number
dom,2013,0,0,0,0,0,0,0,number
dza,2013,0,0,0,0,0,0,0,number
ecu,2013,0,0,0,0,0,0,0,number
egy,2013,0,0,0,0,0,0,0,number
esp,2013,0,0,0,0,0,0,0,number
est,2013,0,0,0,0,0,0,0,number
fin,2013,0,0,0,0,0,0,0,number
fra,2013,0,0,0,0,0,0,0,number
gbr,2013,0,0,0,0,0,0,0,number
gha,2013,0,0,0,0,0,0,0,number
grc,2013,0,0,0,0,0,0,0,number
gtm,2013,0,0,0,0,0,0,0,number
hrv,2013,0,0,0,0,0,0,0,number
hun,2013,0,0,0,0,0,0,0,number
idn,2013,0,0,0,0,0,0,0,number
ind,2013,0,0,0,0,0,0,0,number
irl,2013,0,0,0,0,0,0,0,number
irn,2013,0,0,0,0,0,0,0,number
isr,2013,0,0,0,0,0,0,0,number
ita,2013,0,0,0,0,0,0,0,number
jor,2013,0,0,0,0,0,0,0,number
jpn,2013,0,0,0,0,0,0,0,number
kaz,2013,0,0,0,0,0,0,0,number
ken,2013,0,0,0,0,0,0,0,number
kor,2013,0,0,0,0,0,0,0,number
lby,2013,0,0,0,0,0,0,0,number
lka,2013,0,0,0,0,0,0,0,number
lux,2013,0,0,0,0,0,0,0,number
lva,2013,0,0,0,0,0,0,0,number
mar,2013,0,0,0,0,0,0,0,number
mda,2013,0,0,0,0,0,0,0,number
mex,2013,0,0,0,0,0,0,0,number
mkd,2013,0,0,0,0,0,0,0,number
mmr,2013,0,0,0,0,0,0,0,number
mne,2013,0,0,0,0,0,0,0,number
mys,2013,0,0,0,0,0,0,0,number
nga,2013,0,0,0,0,0,0,0,number
nld,2013,0,0,0,0,0,0,0,number
nor,2013,0,0,0,0,0,0,0,number
nzl,2013,0,0,0,0,0,0,0,number
omn,2013,0,0,0,0,0,0,0,number
pak,2013,0,0,0,0,0,0,0,number
per,2013,0,0,0,0,0,0,0,number
phl,2013,0,0,0,0,0,0,0,number
pol,2013,0,0,0,0,0,0,0,number
prk,2013,0,0,0,0,0,0,0,number
